file_num,sim_number,cluster_size,overlap_vol,not_added_nodes
1,9,100,1.010438e+01,0
1,9,105,1.045986e+01,0
1,9,110,1.174120e+01,0
1,9,115,1.307013e+01,0
1,9,120,1.506048e+01,0
1,9,125,1.658819e+01,0
1,9,130,1.765330e+01,0
1,9,135,1.839807e+01,0
1,9,140,1.929174e+01,0
1,9,145,1.959615e+01,0
1,9,150,2.071198e+01,0
1,9,155,2.349369e+01,0
1,9,160,2.382133e+01,0
1,9,165,2.448658e+01,0
1,9,170,2.531597e+01,0
1,9,175,2.571968e+01,0
1,9,180,2.654687e+01,0
1,9,185,2.755811e+01,0
1,9,190,2.799279e+01,0
1,9,195,2.946249e+01,0
1,9,200,2.994903e+01,0
1,9,205,3.080814e+01,0
1,9,210,3.314893e+01,0
1,9,215,3.488595e+01,0
1,9,220,3.686563e+01,0
1,9,225,4.027269e+01,0
1,9,230,4.253602e+01,0
1,9,235,4.729967e+01,0
1,9,240,5.014005e+01,0
1,9,245,5.084499e+01,0
1,9,250,5.404467e+01,0
1,9,255,5.522322e+01,0
1,9,260,5.666231e+01,0
1,9,265,5.755369e+01,0
1,9,270,5.981131e+01,0
1,9,275,6.132274e+01,0
1,9,280,6.283530e+01,0
1,9,285,6.429581e+01,0
1,9,290,6.443567e+01,0
1,9,295,6.569700e+01,0
1,9,300,6.725432e+01,0
1,9,305,6.725884e+01,0
1,9,310,6.866080e+01,0
1,9,315,7.077293e+01,0
1,9,320,7.205000e+01,0
