"sim_number","transfer","time","strain1","strain2","clusters_pop1_b","clusters_pop2_b","cells_pop1_b","cells_pop2_b","total_clusters_b","total_cells_b","clusters_pop1_a","clusters_pop2_a","cells_pop1_a","cells_pop2_a","total_clusters_a","total_cells_a","experiment"
31,5,960,"petite","second-15min",158,334,22956,77130,492,100086,17836,35727,2428315,7786930,53563,10215245,"Equal Growth Rates"
31,6,960,"petite","second-15min",136,344,20001,80031,480,100032,15567,37246,2119661,8081550,52813,10201211,"Equal Growth Rates"
31,7,960,"petite","second-15min",127,348,18078,81973,475,100051,14119,38043,1913872,8273251,52162,10187123,"Equal Growth Rates"
31,8,960,"petite","second-15min",97,368,14671,85613,465,100284,11450,39663,1556913,8651400,51113,10208313,"Equal Growth Rates"
31,9,960,"petite","second-15min",80,374,11668,88481,454,100149,9047,41187,1232522,8951506,50234,10184028,"Equal Growth Rates"
31,10,960,"petite","second-15min",69,388,9330,90751,457,100081,7316,42285,991704,9183429,49601,10175133,"Equal Growth Rates"
31,11,960,"petite","second-15min",62,392,8272,91785,454,100057,6449,42622,874032,9270055,49071,10144087,"Equal Growth Rates"
31,12,960,"petite","second-15min",45,409,7452,92587,454,100039,5760,43014,789602,9367505,48774,10157107,"Equal Growth Rates"
31,13,960,"petite","second-15min",43,392,6144,93873,435,100017,4801,43521,650047,9488410,48322,10138457,"Equal Growth Rates"
31,14,960,"petite","second-15min",25,412,3513,96596,437,100109,2737,44866,369849,9764641,47603,10134490,"Equal Growth Rates"
31,15,960,"petite","second-15min",12,421,1363,98732,433,100095,1088,45738,145451,9973061,46826,10118512,"Equal Growth Rates"
31,16,960,"petite","second-15min",5,437,679,99336,442,100015,518,46123,70463,10031291,46641,10101754,"Equal Growth Rates"
31,17,960,"petite","second-15min",6,442,766,99557,448,100323,595,46354,81735,10061442,46949,10143177,"Equal Growth Rates"
31,18,960,"petite","second-15min",5,431,712,99299,436,100011,561,46237,74761,10056499,46798,10131260,"Equal Growth Rates"
31,19,960,"petite","second-15min",8,436,1323,98781,444,100104,1035,45812,139428,9978993,46847,10118421,"Equal Growth Rates"
31,20,960,"petite","second-15min",9,438,1257,99042,447,100299,966,45794,133424,10003241,46760,10136665,"Equal Growth Rates"
31,21,960,"petite","second-15min",6,428,829,99263,434,100092,674,46076,88616,10019060,46750,10107676,"Equal Growth Rates"
31,22,960,"petite","second-15min",5,427,662,99364,432,100026,520,46061,71000,10046675,46581,10117675,"Equal Growth Rates"
31,23,960,"petite","second-15min",6,438,987,99263,444,100250,748,46106,103556,10031903,46854,10135459,"Equal Growth Rates"
31,24,960,"petite","second-15min",4,426,655,99487,430,100142,514,46224,69005,10049742,46738,10118747,"Equal Growth Rates"
31,25,960,"petite","second-15min",2,428,289,99740,430,100029,233,46351,31342,10064348,46584,10095690,"Equal Growth Rates"
31,26,960,"petite","second-15min",1,441,200,99966,442,100166,144,46360,20673,10086931,46504,10107604,"Equal Growth Rates"
31,27,960,"petite","second-15min",2,410,262,99868,412,100130,203,46230,27204,10086185,46433,10113389,"Equal Growth Rates"
36,1,955,"petite","second-15min",380,224,50079,50381,604,100460,38372,22801,5156040,4961980,61173,10118020,"Equal Growth Rates"
36,2,955,"petite","second-15min",308,254,43958,56050,562,100008,33455,25412,4540193,5527972,58867,10068165,"Equal Growth Rates"
36,3,955,"petite","second-15min",295,259,40744,59582,554,100326,31046,27050,4202609,5865268,58096,10067877,"Equal Growth Rates"
36,4,955,"petite","second-15min",246,292,35665,64640,538,100305,27158,29257,3680952,6363316,56415,10044268,"Equal Growth Rates"
36,5,960,"petite","second-15min",187,302,27098,72970,489,100068,21015,34025,2866787,7370300,55040,10237087,"Equal Growth Rates"
36,6,960,"petite","second-15min",158,328,22271,77776,486,100047,17416,36137,2354231,7855363,53553,10209594,"Equal Growth Rates"
36,7,960,"petite","second-15min",119,351,17154,82867,470,100021,13322,38430,1817768,8390091,51752,10207859,"Equal Growth Rates"
36,8,960,"petite","second-15min",87,371,12293,87935,458,100228,9610,40836,1300470,8884093,50446,10184563,"Equal Growth Rates"
36,9,960,"petite","second-15min",76,388,10865,89300,464,100165,8365,41509,1146169,9026821,49874,10172990,"Equal Growth Rates"
36,10,960,"petite","second-15min",44,403,6651,93512,447,100163,5110,43445,704479,9443631,48555,10148110,"Equal Growth Rates"
36,11,960,"petite","second-15min",29,413,4080,96100,442,100180,3145,44665,428605,9710699,47810,10139304,"Equal Growth Rates"
36,12,960,"petite","second-15min",29,412,4134,95995,441,100129,3250,44555,440401,9695365,47805,10135766,"Equal Growth Rates"
36,13,960,"petite","second-15min",20,404,3472,96550,424,100022,2633,44693,367634,9755542,47326,10123176,"Equal Growth Rates"
36,14,960,"petite","second-15min",16,418,2413,97681,434,100094,1871,45411,254344,9873638,47282,10127982,"Equal Growth Rates"
36,15,960,"petite","second-15min",11,418,1642,98363,429,100005,1291,45846,174092,9935077,47137,10109169,"Equal Growth Rates"
36,16,960,"petite","second-15min",7,422,933,99323,429,100256,718,46021,98384,10033694,46739,10132078,"Equal Growth Rates"
36,17,960,"petite","second-15min",1,430,94,99986,431,100080,79,46357,9901,10094779,46436,10104680,"Equal Growth Rates"
36,18,960,"petite","second-15min",2,417,341,99660,419,100001,263,46355,36142,10080657,46618,10116799,"Equal Growth Rates"
36,19,960,"petite","second-15min",3,445,482,99549,448,100031,371,46242,50316,10061119,46613,10111435,"Equal Growth Rates"
36,20,960,"petite","second-15min",1,431,145,100191,432,100336,110,46413,15047,10121518,46523,10136565,"Equal Growth Rates"
14,1,955,"petite","second-15min",374,229,50047,50143,603,100190,38466,22722,5169086,4935384,61188,10104470,"Equal Growth Rates"
14,2,955,"petite","second-15min",319,243,43890,56276,562,100166,33257,25414,4529673,5536870,58671,10066543,"Equal Growth Rates"
14,3,955,"petite","second-15min",251,289,36408,63656,540,100064,27692,28725,3750059,6276584,56417,10026643,"Equal Growth Rates"
14,4,955,"petite","second-15min",193,324,27096,73042,517,100138,20538,33121,2800555,7201645,53659,10002200,"Equal Growth Rates"
14,5,960,"petite","second-15min",148,330,21110,78958,478,100068,16494,36696,2232697,7977419,53190,10210116,"Equal Growth Rates"
14,6,960,"petite","second-15min",105,373,14806,85395,478,100201,11504,39832,1568128,8627908,51336,10196036,"Equal Growth Rates"
14,7,960,"petite","second-15min",82,365,12898,87199,447,100097,10146,40487,1370864,8803257,50633,10174121,"Equal Growth Rates"
14,8,960,"petite","second-15min",71,383,10655,89384,454,100039,8256,41464,1130080,9021448,49720,10151528,"Equal Growth Rates"
14,9,960,"petite","second-15min",70,389,10111,89959,459,100070,7849,41919,1070078,9100235,49768,10170313,"Equal Growth Rates"
14,10,960,"petite","second-15min",54,400,8293,91737,454,100030,6425,42637,877385,9260005,49062,10137390,"Equal Growth Rates"
14,11,960,"petite","second-15min",34,409,4929,95108,443,100037,3872,44224,524185,9614095,48096,10138280,"Equal Growth Rates"
14,12,960,"petite","second-15min",25,408,3651,97067,433,100718,2807,45070,385452,9796978,47877,10182430,"Equal Growth Rates"
14,13,960,"petite","second-15min",25,415,3478,96660,440,100138,2684,44879,366947,9760755,47563,10127702,"Equal Growth Rates"
14,14,960,"petite","second-15min",17,422,2465,97880,439,100345,1934,45478,260694,9888807,47412,10149501,"Equal Growth Rates"
14,15,960,"petite","second-15min",9,425,1518,98533,434,100051,1181,45640,161274,9957063,46821,10118337,"Equal Growth Rates"
14,16,960,"petite","second-15min",3,422,421,99709,425,100130,331,46603,45463,10083798,46934,10129261,"Equal Growth Rates"
14,17,960,"petite","second-15min",4,428,480,99542,432,100022,366,46424,50140,10064380,46790,10114520,"Equal Growth Rates"
14,18,960,"petite","second-15min",4,439,770,99249,443,100019,612,46262,81527,10039988,46874,10121515,"Equal Growth Rates"
14,19,960,"petite","second-15min",6,425,853,99407,431,100260,686,46004,90257,10032389,46690,10122646,"Equal Growth Rates"
14,20,960,"petite","second-15min",6,432,1048,99005,438,100053,825,45895,110554,10009212,46720,10119766,"Equal Growth Rates"
14,21,960,"petite","second-15min",2,434,139,99992,436,100131,105,46469,14933,10107111,46574,10122044,"Equal Growth Rates"
13,1,955,"petite","second-15min",358,231,50011,50060,589,100071,38515,22818,5157394,4938387,61333,10095781,"Equal Growth Rates"
13,2,955,"petite","second-15min",299,250,42179,57916,549,100095,32058,26260,4354366,5708715,58318,10063081,"Equal Growth Rates"
13,3,955,"petite","second-15min",283,273,41202,58967,556,100169,31267,26584,4253880,5807399,57851,10061279,"Equal Growth Rates"
13,4,955,"petite","second-15min",241,280,34488,65581,521,100069,26128,29688,3560651,6449151,55816,10009802,"Equal Growth Rates"
13,5,955,"petite","second-15min",211,310,29739,70338,521,100077,22483,31907,3066804,6939497,54390,10006301,"Equal Growth Rates"
13,6,960,"petite","second-15min",164,348,22841,77195,512,100036,17826,35889,2419135,7805670,53715,10224805,"Equal Growth Rates"
13,7,960,"petite","second-15min",131,348,18934,81120,479,100054,14691,37797,2006454,8206760,52488,10213214,"Equal Growth Rates"
13,8,960,"petite","second-15min",117,370,16537,83629,487,100166,12982,38707,1751897,8449805,51689,10201702,"Equal Growth Rates"
13,9,960,"petite","second-15min",96,366,13916,86248,462,100164,10794,40236,1469507,8729400,51030,10198907,"Equal Growth Rates"
13,10,960,"petite","second-15min",72,390,9989,90047,462,100036,7658,41826,1054126,9109655,49484,10163781,"Equal Growth Rates"
13,11,960,"petite","second-15min",47,405,7565,92741,452,100306,5934,43264,803106,9382408,49198,10185514,"Equal Growth Rates"
13,12,960,"petite","second-15min",43,401,6724,93277,444,100001,5237,43250,712707,9420931,48487,10133638,"Equal Growth Rates"
13,13,960,"petite","second-15min",32,408,4987,95171,440,100158,3869,44193,525011,9619281,48062,10144292,"Equal Growth Rates"
13,14,960,"petite","second-15min",21,425,2592,97468,446,100060,1989,45252,274021,9845414,47241,10119435,"Equal Growth Rates"
13,15,960,"petite","second-15min",13,430,1960,98119,443,100079,1533,45611,208066,9915327,47144,10123393,"Equal Growth Rates"
13,16,960,"petite","second-15min",15,431,2268,97819,446,100087,1799,45633,242241,9889017,47432,10131258,"Equal Growth Rates"
13,17,960,"petite","second-15min",19,423,2742,97459,442,100201,2168,45189,290851,9866368,47357,10157219,"Equal Growth Rates"
13,18,960,"petite","second-15min",29,407,3890,96171,436,100061,3018,44608,410658,9712996,47626,10123654,"Equal Growth Rates"
13,19,960,"petite","second-15min",23,407,3019,97251,430,100270,2341,45126,321421,9819803,47467,10141224,"Equal Growth Rates"
13,20,960,"petite","second-15min",11,429,1709,98343,440,100052,1337,45710,179821,9942059,47047,10121880,"Equal Growth Rates"
13,21,960,"petite","second-15min",13,413,1982,98384,426,100366,1547,45746,209603,9933855,47293,10143458,"Equal Growth Rates"
13,22,960,"petite","second-15min",8,415,1349,98849,423,100198,1041,45893,142209,9996329,46934,10138538,"Equal Growth Rates"
13,23,960,"petite","second-15min",11,421,1642,98403,432,100045,1272,45578,173469,9932084,46850,10105553,"Equal Growth Rates"
13,24,960,"petite","second-15min",8,429,1252,98910,437,100162,996,45867,133152,10001144,46863,10134296,"Equal Growth Rates"
13,25,960,"petite","second-15min",5,426,609,99532,431,100141,484,46337,64277,10068779,46821,10133056,"Equal Growth Rates"
13,26,960,"petite","second-15min",6,433,896,99172,439,100068,693,46073,96105,10017965,46766,10114070,"Equal Growth Rates"
13,27,960,"petite","second-15min",7,413,1101,98931,420,100032,875,45981,117960,10005013,46856,10122973,"Equal Growth Rates"
13,28,960,"petite","second-15min",6,441,821,99446,447,100267,645,46267,87031,10058937,46912,10145968,"Equal Growth Rates"
13,29,960,"petite","second-15min",4,430,491,99657,434,100148,383,46453,52117,10091699,46836,10143816,"Equal Growth Rates"
13,30,960,"petite","second-15min",2,419,328,100306,421,100634,254,46665,35389,10148262,46919,10183651,"Equal Growth Rates"
13,31,960,"petite","second-15min",5,435,827,99285,440,100112,655,46215,88377,10031781,46870,10120158,"Equal Growth Rates"
13,32,960,"petite","second-15min",5,427,705,99387,432,100092,558,46105,74603,10045898,46663,10120501,"Equal Growth Rates"
13,33,960,"petite","second-15min",4,441,545,99593,445,100138,417,46306,57169,10072425,46723,10129594,"Equal Growth Rates"
25,1,955,"petite","second-15min",372,229,50128,50294,601,100422,38642,22799,5176539,4951120,61441,10127659,"Equal Growth Rates"
25,2,955,"petite","second-15min",313,221,46720,53342,534,100062,35360,24223,4819203,5248600,59583,10067803,"Equal Growth Rates"
25,3,955,"petite","second-15min",264,270,39040,61066,534,100106,29703,27700,4027815,6011750,57403,10039565,"Equal Growth Rates"
25,4,955,"petite","second-15min",228,284,34498,65923,512,100421,26104,29945,3550626,6494041,56049,10044667,"Equal Growth Rates"
25,5,955,"petite","second-15min",214,307,30485,69677,521,100162,23191,31506,3144756,6857041,54697,10001797,"Equal Growth Rates"
25,6,960,"petite","second-15min",183,305,26910,73166,488,100076,20877,33959,2842957,7395755,54836,10238712,"Equal Growth Rates"
25,7,960,"petite","second-15min",149,333,22318,77707,482,100025,17310,36264,2360621,7851581,53574,10212202,"Equal Growth Rates"
25,8,960,"petite","second-15min",121,346,16914,83167,467,100081,13209,38630,1790223,8402287,51839,10192510,"Equal Growth Rates"
25,9,960,"petite","second-15min",95,371,14019,86033,466,100052,10933,40067,1487028,8687152,51000,10174180,"Equal Growth Rates"
25,10,960,"petite","second-15min",72,381,9868,90271,453,100139,7720,41901,1040765,9124373,49621,10165138,"Equal Growth Rates"
25,11,960,"petite","second-15min",47,410,6218,93950,457,100168,4864,43689,660383,9479787,48553,10140170,"Equal Growth Rates"
25,12,960,"petite","second-15min",32,429,4064,96144,461,100208,3202,44561,431582,9713127,47763,10144709,"Equal Growth Rates"
25,13,960,"petite","second-15min",20,425,3003,97115,445,100118,2312,45204,318786,9809278,47516,10128064,"Equal Growth Rates"
25,14,960,"petite","second-15min",20,409,3332,96819,429,100151,2590,45000,352584,9772887,47590,10125471,"Equal Growth Rates"
25,15,960,"petite","second-15min",16,431,2431,97822,447,100253,1897,45387,257339,9879602,47284,10136941,"Equal Growth Rates"
25,16,960,"petite","second-15min",14,425,2001,98276,439,100277,1531,45808,212377,9933816,47339,10146193,"Equal Growth Rates"
25,17,960,"petite","second-15min",12,429,1854,98335,441,100189,1441,45638,195344,9944467,47079,10139811,"Equal Growth Rates"
25,18,960,"petite","second-15min",11,412,1651,98689,423,100340,1270,45903,173572,9960614,47173,10134186,"Equal Growth Rates"
25,19,960,"petite","second-15min",11,426,1766,98557,437,100323,1351,45829,186957,9973749,47180,10160706,"Equal Growth Rates"
25,20,960,"petite","second-15min",6,420,798,99303,426,100101,651,46068,85963,10029626,46719,10115589,"Equal Growth Rates"
25,21,960,"petite","second-15min",3,430,531,99573,433,100104,407,46096,55976,10071888,46503,10127864,"Equal Growth Rates"
25,22,960,"petite","second-15min",2,429,236,100185,431,100421,179,46516,24714,10112442,46695,10137156,"Equal Growth Rates"
25,23,960,"petite","second-15min",2,436,191,99910,438,100101,138,46409,19878,10090451,46547,10110329,"Equal Growth Rates"
25,24,960,"petite","second-15min",1,433,112,100001,434,100113,84,46562,11799,10112600,46646,10124399,"Equal Growth Rates"
22,1,955,"petite","second-15min",383,225,50083,50071,608,100154,38640,22628,5177108,4931443,61268,10108551,"Equal Growth Rates"
22,2,955,"petite","second-15min",330,221,47689,52408,551,100097,36201,23864,4927348,5159818,60065,10087166,"Equal Growth Rates"
22,3,955,"petite","second-15min",283,251,41720,58445,534,100165,31615,26495,4303629,5762338,58110,10065967,"Equal Growth Rates"
22,4,955,"petite","second-15min",235,289,33713,66388,524,100101,25556,30029,3468288,6534687,55585,10002975,"Equal Growth Rates"
22,5,960,"petite","second-15min",188,311,28873,71152,499,100025,22594,32925,3062654,7192332,55519,10254986,"Equal Growth Rates"
22,6,960,"petite","second-15min",167,336,22470,77757,503,100227,17595,36190,2377836,7857615,53785,10235451,"Equal Growth Rates"
22,7,960,"petite","second-15min",135,350,19046,81048,485,100094,14958,37560,2017526,8177472,52518,10194998,"Equal Growth Rates"
22,8,960,"petite","second-15min",96,393,14190,85962,489,100152,11006,39989,1506189,8680919,50995,10187108,"Equal Growth Rates"
22,9,960,"petite","second-15min",76,398,10893,89199,474,100092,8444,41604,1148644,9018350,50048,10166994,"Equal Growth Rates"
22,10,960,"petite","second-15min",59,393,8302,91975,452,100277,6375,42826,875839,9279500,49201,10155339,"Equal Growth Rates"
22,11,960,"petite","second-15min",38,406,5088,95067,444,100155,4006,44164,538299,9604128,48170,10142427,"Equal Growth Rates"
22,12,960,"petite","second-15min",27,414,4065,95984,441,100049,3163,44546,428883,9696111,47709,10124994,"Equal Growth Rates"
22,13,960,"petite","second-15min",10,428,1551,98708,438,100259,1207,45805,165200,9981634,47012,10146834,"Equal Growth Rates"
22,14,960,"petite","second-15min",7,432,811,99237,439,100048,651,46273,86451,10020378,46924,10106829,"Equal Growth Rates"
22,15,960,"petite","second-15min",4,431,544,99707,435,100251,447,46402,58004,10077341,46849,10135345,"Equal Growth Rates"
22,16,960,"petite","second-15min",4,439,585,99721,443,100306,447,46328,61428,10084237,46775,10145665,"Equal Growth Rates"
22,17,960,"petite","second-15min",8,432,1334,98904,440,100238,1029,46092,141934,9983203,47121,10125137,"Equal Growth Rates"
22,18,960,"petite","second-15min",7,406,1368,98704,413,100072,1048,45761,144175,9965608,46809,10109783,"Equal Growth Rates"
22,19,960,"petite","second-15min",4,428,538,99643,432,100181,442,46319,57666,10067241,46761,10124907,"Equal Growth Rates"
22,20,960,"petite","second-15min",4,420,517,99490,424,100007,408,46265,55202,10058171,46673,10113373,"Equal Growth Rates"
22,21,960,"petite","second-15min",6,443,822,99222,449,100044,637,46218,87398,10027353,46855,10114751,"Equal Growth Rates"
22,22,960,"petite","second-15min",8,441,950,99301,449,100251,720,46021,99645,10038956,46741,10138601,"Equal Growth Rates"
22,23,960,"petite","second-15min",3,430,372,99707,433,100079,287,46401,39490,10070296,46688,10109786,"Equal Growth Rates"
22,24,960,"petite","second-15min",1,441,269,99871,442,100140,208,46538,28914,10100320,46746,10129234,"Equal Growth Rates"
49,1,955,"petite","second-15min",371,244,50159,50338,615,100497,38701,22942,5184270,4957279,61643,10141549,"Equal Growth Rates"
49,2,955,"petite","second-15min",327,226,46784,53360,553,100144,35470,24216,4823253,5257457,59686,10080710,"Equal Growth Rates"
49,3,955,"petite","second-15min",286,253,42834,57175,539,100009,32521,25749,4415762,5630764,58270,10046526,"Equal Growth Rates"
49,4,955,"petite","second-15min",255,272,38397,61729,527,100126,29066,27905,3957781,6077490,56971,10035271,"Equal Growth Rates"
49,5,955,"petite","second-15min",233,294,33866,66286,527,100152,25578,29972,3489053,6526595,55550,10015648,"Equal Growth Rates"
49,6,960,"petite","second-15min",183,324,26308,73720,507,100028,20492,34373,2784236,7448620,54865,10232856,"Equal Growth Rates"
49,7,960,"petite","second-15min",156,341,21966,78147,497,100113,17061,36187,2328979,7890815,53248,10219794,"Equal Growth Rates"
49,8,960,"petite","second-15min",120,361,15901,84187,481,100088,12347,39150,1682512,8494724,51497,10177236,"Equal Growth Rates"
49,9,960,"petite","second-15min",69,390,10133,90109,459,100242,7903,41910,1072891,9102456,49813,10175347,"Equal Growth Rates"
49,10,960,"petite","second-15min",49,397,7267,92928,446,100195,5658,43338,769760,9392519,48996,10162279,"Equal Growth Rates"
