"sim_number","generation","diameter","experiment","experiment_name"
21,19,11,"slow_first_div","Slow First Division"
21,20,11,"slow_first_div","Slow First Division"
21,21,11,"slow_first_div","Slow First Division"
21,22,11,"slow_first_div","Slow First Division"
21,23,11,"slow_first_div","Slow First Division"
21,24,11,"slow_first_div","Slow First Division"
21,25,11,"slow_first_div","Slow First Division"
21,26,11,"slow_first_div","Slow First Division"
21,27,11,"slow_first_div","Slow First Division"
21,28,11,"slow_first_div","Slow First Division"
21,29,11,"slow_first_div","Slow First Division"
21,30,11,"slow_first_div","Slow First Division"
21,31,11,"slow_first_div","Slow First Division"
21,32,12,"slow_first_div","Slow First Division"
21,33,11,"slow_first_div","Slow First Division"
21,34,11,"slow_first_div","Slow First Division"
21,35,11,"slow_first_div","Slow First Division"
21,36,11,"slow_first_div","Slow First Division"
21,37,11,"slow_first_div","Slow First Division"
21,38,11,"slow_first_div","Slow First Division"
21,39,11,"slow_first_div","Slow First Division"
21,40,11,"slow_first_div","Slow First Division"
21,41,11,"slow_first_div","Slow First Division"
21,42,11,"slow_first_div","Slow First Division"
21,43,11,"slow_first_div","Slow First Division"
21,44,11,"slow_first_div","Slow First Division"
21,45,11,"slow_first_div","Slow First Division"
21,46,12,"slow_first_div","Slow First Division"
21,47,12,"slow_first_div","Slow First Division"
21,48,13,"slow_first_div","Slow First Division"
21,49,11,"slow_first_div","Slow First Division"
21,50,11,"slow_first_div","Slow First Division"
21,51,11,"slow_first_div","Slow First Division"
21,52,12,"slow_first_div","Slow First Division"
21,53,11,"slow_first_div","Slow First Division"
21,54,12,"slow_first_div","Slow First Division"
21,55,11,"slow_first_div","Slow First Division"
21,56,11,"slow_first_div","Slow First Division"
21,57,11,"slow_first_div","Slow First Division"
21,58,11,"slow_first_div","Slow First Division"
21,59,11,"slow_first_div","Slow First Division"
21,60,11,"slow_first_div","Slow First Division"
21,61,11,"slow_first_div","Slow First Division"
21,62,11,"slow_first_div","Slow First Division"
21,63,11,"slow_first_div","Slow First Division"
21,64,11,"slow_first_div","Slow First Division"
21,65,12,"slow_first_div","Slow First Division"
21,66,11,"slow_first_div","Slow First Division"
21,67,11,"slow_first_div","Slow First Division"
21,68,12,"slow_first_div","Slow First Division"
21,69,12,"slow_first_div","Slow First Division"
21,70,11,"slow_first_div","Slow First Division"
21,71,11,"slow_first_div","Slow First Division"
21,72,11,"slow_first_div","Slow First Division"
21,73,11,"slow_first_div","Slow First Division"
21,74,11,"slow_first_div","Slow First Division"
21,75,12,"slow_first_div","Slow First Division"
21,76,11,"slow_first_div","Slow First Division"
21,77,11,"slow_first_div","Slow First Division"
21,78,11,"slow_first_div","Slow First Division"
21,79,11,"slow_first_div","Slow First Division"
21,80,11,"slow_first_div","Slow First Division"
21,81,12,"slow_first_div","Slow First Division"
21,82,11,"slow_first_div","Slow First Division"
21,83,11,"slow_first_div","Slow First Division"
21,84,11,"slow_first_div","Slow First Division"
21,85,11,"slow_first_div","Slow First Division"
21,86,11,"slow_first_div","Slow First Division"
21,87,11,"slow_first_div","Slow First Division"
21,88,13,"slow_first_div","Slow First Division"
21,89,12,"slow_first_div","Slow First Division"
21,90,11,"slow_first_div","Slow First Division"
21,91,11,"slow_first_div","Slow First Division"
21,92,11,"slow_first_div","Slow First Division"
21,93,11,"slow_first_div","Slow First Division"
21,94,12,"slow_first_div","Slow First Division"
21,95,11,"slow_first_div","Slow First Division"
21,96,12,"slow_first_div","Slow First Division"
21,97,12,"slow_first_div","Slow First Division"
21,98,11,"slow_first_div","Slow First Division"
21,99,11,"slow_first_div","Slow First Division"
21,100,11,"slow_first_div","Slow First Division"
21,101,11,"slow_first_div","Slow First Division"
22,0,11,"slow_first_div","Slow First Division"
22,1,11,"slow_first_div","Slow First Division"
22,2,11,"slow_first_div","Slow First Division"
22,3,13,"slow_first_div","Slow First Division"
22,4,12,"slow_first_div","Slow First Division"
22,5,12,"slow_first_div","Slow First Division"
22,6,12,"slow_first_div","Slow First Division"
22,7,12,"slow_first_div","Slow First Division"
22,8,11,"slow_first_div","Slow First Division"
22,9,11,"slow_first_div","Slow First Division"
22,10,12,"slow_first_div","Slow First Division"
22,11,12,"slow_first_div","Slow First Division"
22,12,11,"slow_first_div","Slow First Division"
22,13,11,"slow_first_div","Slow First Division"
22,14,11,"slow_first_div","Slow First Division"
22,15,12,"slow_first_div","Slow First Division"
22,16,12,"slow_first_div","Slow First Division"
22,17,11,"slow_first_div","Slow First Division"
22,18,11,"slow_first_div","Slow First Division"
22,19,11,"slow_first_div","Slow First Division"
22,20,12,"slow_first_div","Slow First Division"
22,21,11,"slow_first_div","Slow First Division"
22,22,11,"slow_first_div","Slow First Division"
22,23,11,"slow_first_div","Slow First Division"
22,24,11,"slow_first_div","Slow First Division"
22,25,11,"slow_first_div","Slow First Division"
22,26,11,"slow_first_div","Slow First Division"
22,27,11,"slow_first_div","Slow First Division"
22,28,11,"slow_first_div","Slow First Division"
22,29,11,"slow_first_div","Slow First Division"
22,30,12,"slow_first_div","Slow First Division"
22,31,11,"slow_first_div","Slow First Division"
22,32,11,"slow_first_div","Slow First Division"
22,33,11,"slow_first_div","Slow First Division"
22,34,11,"slow_first_div","Slow First Division"
22,35,10,"slow_first_div","Slow First Division"
22,36,11,"slow_first_div","Slow First Division"
22,37,11,"slow_first_div","Slow First Division"
22,38,11,"slow_first_div","Slow First Division"
22,39,11,"slow_first_div","Slow First Division"
22,40,11,"slow_first_div","Slow First Division"
22,41,11,"slow_first_div","Slow First Division"
22,42,11,"slow_first_div","Slow First Division"
22,43,11,"slow_first_div","Slow First Division"
22,44,11,"slow_first_div","Slow First Division"
22,45,11,"slow_first_div","Slow First Division"
22,46,12,"slow_first_div","Slow First Division"
22,47,11,"slow_first_div","Slow First Division"
22,48,11,"slow_first_div","Slow First Division"
22,49,11,"slow_first_div","Slow First Division"
22,50,11,"slow_first_div","Slow First Division"
22,51,11,"slow_first_div","Slow First Division"
22,52,11,"slow_first_div","Slow First Division"
22,53,12,"slow_first_div","Slow First Division"
22,54,11,"slow_first_div","Slow First Division"
22,55,11,"slow_first_div","Slow First Division"
22,56,10,"slow_first_div","Slow First Division"
22,57,11,"slow_first_div","Slow First Division"
22,58,11,"slow_first_div","Slow First Division"
22,59,11,"slow_first_div","Slow First Division"
22,60,11,"slow_first_div","Slow First Division"
22,61,12,"slow_first_div","Slow First Division"
22,62,11,"slow_first_div","Slow First Division"
22,63,11,"slow_first_div","Slow First Division"
22,64,11,"slow_first_div","Slow First Division"
22,65,11,"slow_first_div","Slow First Division"
22,66,11,"slow_first_div","Slow First Division"
22,67,11,"slow_first_div","Slow First Division"
22,68,11,"slow_first_div","Slow First Division"
22,69,11,"slow_first_div","Slow First Division"
22,70,11,"slow_first_div","Slow First Division"
22,71,11,"slow_first_div","Slow First Division"
22,72,11,"slow_first_div","Slow First Division"
22,73,11,"slow_first_div","Slow First Division"
22,74,11,"slow_first_div","Slow First Division"
22,75,12,"slow_first_div","Slow First Division"
22,76,11,"slow_first_div","Slow First Division"
22,77,12,"slow_first_div","Slow First Division"
22,78,11,"slow_first_div","Slow First Division"
22,79,11,"slow_first_div","Slow First Division"
22,80,11,"slow_first_div","Slow First Division"
22,81,11,"slow_first_div","Slow First Division"
22,82,11,"slow_first_div","Slow First Division"
22,83,11,"slow_first_div","Slow First Division"
22,84,11,"slow_first_div","Slow First Division"
22,85,11,"slow_first_div","Slow First Division"
22,86,11,"slow_first_div","Slow First Division"
22,87,11,"slow_first_div","Slow First Division"
22,88,11,"slow_first_div","Slow First Division"
22,89,11,"slow_first_div","Slow First Division"
22,90,11,"slow_first_div","Slow First Division"
22,91,11,"slow_first_div","Slow First Division"
22,92,11,"slow_first_div","Slow First Division"
22,93,11,"slow_first_div","Slow First Division"
22,94,11,"slow_first_div","Slow First Division"
22,95,11,"slow_first_div","Slow First Division"
22,96,11,"slow_first_div","Slow First Division"
22,97,10,"slow_first_div","Slow First Division"
22,98,11,"slow_first_div","Slow First Division"
22,99,11,"slow_first_div","Slow First Division"
22,100,11,"slow_first_div","Slow First Division"
22,101,11,"slow_first_div","Slow First Division"
23,0,11,"slow_first_div","Slow First Division"
23,1,11,"slow_first_div","Slow First Division"
23,2,11,"slow_first_div","Slow First Division"
23,3,12,"slow_first_div","Slow First Division"
23,4,11,"slow_first_div","Slow First Division"
23,5,11,"slow_first_div","Slow First Division"
23,6,11,"slow_first_div","Slow First Division"
23,7,11,"slow_first_div","Slow First Division"
23,8,12,"slow_first_div","Slow First Division"
23,9,11,"slow_first_div","Slow First Division"
23,10,11,"slow_first_div","Slow First Division"
23,11,11,"slow_first_div","Slow First Division"
23,12,12,"slow_first_div","Slow First Division"
23,13,11,"slow_first_div","Slow First Division"
23,14,11,"slow_first_div","Slow First Division"
23,15,11,"slow_first_div","Slow First Division"
23,16,11,"slow_first_div","Slow First Division"
23,17,11,"slow_first_div","Slow First Division"
23,18,11,"slow_first_div","Slow First Division"
23,19,11,"slow_first_div","Slow First Division"
23,20,12,"slow_first_div","Slow First Division"
23,21,12,"slow_first_div","Slow First Division"
23,22,11,"slow_first_div","Slow First Division"
23,23,11,"slow_first_div","Slow First Division"
23,24,11,"slow_first_div","Slow First Division"
23,25,11,"slow_first_div","Slow First Division"
23,26,11,"slow_first_div","Slow First Division"
23,27,11,"slow_first_div","Slow First Division"
23,28,11,"slow_first_div","Slow First Division"
23,29,11,"slow_first_div","Slow First Division"
23,30,12,"slow_first_div","Slow First Division"
23,31,12,"slow_first_div","Slow First Division"
23,32,11,"slow_first_div","Slow First Division"
23,33,11,"slow_first_div","Slow First Division"
23,34,11,"slow_first_div","Slow First Division"
23,35,12,"slow_first_div","Slow First Division"
23,36,11,"slow_first_div","Slow First Division"
23,37,11,"slow_first_div","Slow First Division"
23,38,12,"slow_first_div","Slow First Division"
23,39,11,"slow_first_div","Slow First Division"
23,40,11,"slow_first_div","Slow First Division"
23,41,11,"slow_first_div","Slow First Division"
23,42,11,"slow_first_div","Slow First Division"
23,43,11,"slow_first_div","Slow First Division"
23,44,11,"slow_first_div","Slow First Division"
23,45,11,"slow_first_div","Slow First Division"
23,46,12,"slow_first_div","Slow First Division"
23,47,11,"slow_first_div","Slow First Division"
23,48,11,"slow_first_div","Slow First Division"
23,49,11,"slow_first_div","Slow First Division"
23,50,12,"slow_first_div","Slow First Division"
23,51,11,"slow_first_div","Slow First Division"
23,52,11,"slow_first_div","Slow First Division"
23,53,11,"slow_first_div","Slow First Division"
23,54,11,"slow_first_div","Slow First Division"
23,55,11,"slow_first_div","Slow First Division"
23,56,11,"slow_first_div","Slow First Division"
23,57,11,"slow_first_div","Slow First Division"
23,58,11,"slow_first_div","Slow First Division"
23,59,11,"slow_first_div","Slow First Division"
23,60,11,"slow_first_div","Slow First Division"
23,61,12,"slow_first_div","Slow First Division"
23,62,12,"slow_first_div","Slow First Division"
23,63,11,"slow_first_div","Slow First Division"
23,64,11,"slow_first_div","Slow First Division"
23,65,11,"slow_first_div","Slow First Division"
23,66,11,"slow_first_div","Slow First Division"
23,67,11,"slow_first_div","Slow First Division"
23,68,11,"slow_first_div","Slow First Division"
23,69,11,"slow_first_div","Slow First Division"
23,70,11,"slow_first_div","Slow First Division"
23,71,11,"slow_first_div","Slow First Division"
23,72,11,"slow_first_div","Slow First Division"
23,73,11,"slow_first_div","Slow First Division"
23,74,11,"slow_first_div","Slow First Division"
23,75,11,"slow_first_div","Slow First Division"
23,76,11,"slow_first_div","Slow First Division"
23,77,12,"slow_first_div","Slow First Division"
23,78,11,"slow_first_div","Slow First Division"
23,79,11,"slow_first_div","Slow First Division"
23,80,12,"slow_first_div","Slow First Division"
23,81,11,"slow_first_div","Slow First Division"
23,82,11,"slow_first_div","Slow First Division"
23,83,11,"slow_first_div","Slow First Division"
23,84,12,"slow_first_div","Slow First Division"
23,85,11,"slow_first_div","Slow First Division"
23,86,10,"slow_first_div","Slow First Division"
23,87,11,"slow_first_div","Slow First Division"
23,88,11,"slow_first_div","Slow First Division"
23,89,12,"slow_first_div","Slow First Division"
23,90,11,"slow_first_div","Slow First Division"
23,91,11,"slow_first_div","Slow First Division"
23,92,11,"slow_first_div","Slow First Division"
23,93,11,"slow_first_div","Slow First Division"
23,94,11,"slow_first_div","Slow First Division"
23,95,11,"slow_first_div","Slow First Division"
23,96,11,"slow_first_div","Slow First Division"
23,97,12,"slow_first_div","Slow First Division"
23,98,11,"slow_first_div","Slow First Division"
23,99,12,"slow_first_div","Slow First Division"
23,100,11,"slow_first_div","Slow First Division"
23,101,11,"slow_first_div","Slow First Division"
24,0,11,"slow_first_div","Slow First Division"
24,1,11,"slow_first_div","Slow First Division"
24,2,11,"slow_first_div","Slow First Division"
24,3,11,"slow_first_div","Slow First Division"
24,4,11,"slow_first_div","Slow First Division"
24,5,11,"slow_first_div","Slow First Division"
24,6,11,"slow_first_div","Slow First Division"
24,7,11,"slow_first_div","Slow First Division"
24,8,12,"slow_first_div","Slow First Division"
24,9,12,"slow_first_div","Slow First Division"
24,10,11,"slow_first_div","Slow First Division"
24,11,11,"slow_first_div","Slow First Division"
24,12,11,"slow_first_div","Slow First Division"
24,13,11,"slow_first_div","Slow First Division"
24,14,11,"slow_first_div","Slow First Division"
24,15,11,"slow_first_div","Slow First Division"
24,16,11,"slow_first_div","Slow First Division"
24,17,13,"slow_first_div","Slow First Division"
