LABEL,TRACK_ID,N_PREDECESSORS,N_SUCCESSORS,DELTA_T,DISTANCE,MEAN_VELOCITY,FIRST,LAST,best_ellipse_angle,best_ellipse_id,ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX,date,strain,strain_date,complete_id,cell_death,timepoint,strain_timepoint,strain_timepoint_date,id_file,big_clust,cell_id,division_number,mother_cell_id,budd_angle,mother_delta_t,max_num_div,TOTAL_DISTANCE,MEAN_SUCCESSORS_DELAY,MEAN_PREDECESSORS_DELAY,minutes,hours,mother_delta_hours,transfer,unique_id_branch
Track_252: ID51847 → ID34978,252,1,2,5700,5.319923932,0.408595047,51847,34978,28.78563218,34978,34978,2311,43.35579359,126.0283114,0,38700,129,3.979238752,1,NA,6855.026407,6706,4446,10104,15835111,1415.369291,-0.952417741,-193.8883781,0.025486312,0.005724335,5.773049062,2.884881334,0.502403879,2.001139178,49.74504951,29.38266522,0.724064671,0.96695252,4.165971103,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0078,1,PA2_t1000_5_2022nov22_0059_1,0.926860051,5100,2,NA,NA,NA,95,1.583333333,1.416666667,1000,PA2_t1000_5_2022nov22_252
Track_252: ID51863 → ID34785,252,1,2,6000,1.95919679,0.351456328,51863,34785,23.88792566,34785,34785,2541,53.13766588,131.5620201,0,39000,130,4.176209223,1,NA,6577.630153,6360,4602,9132,16753224,1298.445363,-0.955918493,-219.7051299,-0.017463099,-0.05125244,5.733716599,3.096762176,0.416922805,1.851519837,54.79164874,28.9826655,0.819686126,0.981495759,3.915445109,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0059,2,PA2_t1000_5_2022nov22_0059_1,NA,5100,2,NA,NA,NA,100,1.666666667,1.416666667,1000,PA2_t1000_5_2022nov22_252
Track_93: ID49771 → ID34798,93,1,2,6300,7.154111047,0.76456209,49771,34798,94.05250383,34798,34798,3137,168.754477,56.33272669,0,39300,131,4.633429342,1,NA,5717.640485,5614,4346,7346,17907650,718.2888884,-0.964092269,-427.4431191,0.006564257,-0.434306622,8.012940911,2.879492235,1.641525275,2.782761771,67.44580799,35.82058352,0.660540595,0.96193984,4.361693814,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0077,1,PA2_t1000_5_2022nov22_0060_1,NA,5100,2,NA,NA,NA,105,1.75,1.416666667,1000,PA2_t1000_5_2022nov22_93
Track_117: ID50046 → ID50112,117,1,2,5400,12.94252275,4.328793027,50046,50112,169.0349745,34538,50112,-1,191.6259356,81.12470231,0,39300,131,2.359412945,1,NA,5110.694675,5056,3983,8178,4318537,747.4227926,-0.15331504,-2.476318549,0,0,2.359412945,2.359412945,0,1,17.48871048,14.82462875,1,1,3.544907702,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0084,1,PA2_t1000_5_2022nov22_0083_1,NA,0,1,NA,NA,NA,90,1.5,0,1000,PA2_t1000_5_2022nov22_117
Track_129: ID50612 → ID34828,129,1,2,6000,11.52927165,0.723294653,50612,34828,177.8344526,34828,34828,1480,191.6498813,105.7947471,0,39600,132,3.183003642,1,NA,5699.093982,5522,4504,8298,8428960,686.320744,-0.964231695,-447.7047814,-0.037583989,0.018147759,4.051110731,2.581796714,-0.037795918,1.569105232,31.82908424,21.44534039,0.869697296,0.985343105,3.801201326,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0082,1,PA2_t1000_5_2022nov22_0081_1,NA,0,1,NA,NA,NA,100,1.666666667,0,1000,PA2_t1000_5_2022nov22_129
Track_93: ID34468 → ID34820,93,1,2,5700,0.295522213,0.304199187,34468,34820,121.53064,34820,34820,1759,184.7708481,63.19274175,0,39600,132,3.47667328,1,NA,7162.597961,7239,4087,10411,12649148,1530.397002,-0.953474043,-191.8271284,0.104207862,-0.174149872,5.169745295,2.45127736,2.121109052,2.109000548,37.9732381,25.17792506,0.752744556,0.972980425,4.085837786,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0068,2,PA2_t1000_5_2022nov22_0068_1,NA,5100,2,NA,NA,NA,95,1.583333333,1.416666667,1000,PA2_t1000_5_2022nov22_93
Track_93: ID49569 → ID34819,93,1,2,5700,5.654921443,0.471665116,49569,34819,124.3092837,34819,34819,2126,190.0630799,55.03728843,0,39600,132,3.820267887,1,NA,5899.910924,5912,4507,8159,12584510,588.4775605,-0.963349608,-527.0488233,0.064162754,-0.067030147,5.681556871,2.656220005,2.169605516,2.138963211,45.84980661,27.74297185,0.748585499,0.970173042,4.097172292,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0086,1,PA2_t1000_5_2022nov22_0068_1,7.322937035,5100,2,NA,NA,NA,95,1.583333333,1.416666667,1000,PA2_t1000_5_2022nov22_93
Track_3: ID51493 → ID51566,3,1,2,5400,10.42755858,1.000893095,51493,51566,33.71602126,34824,51566,-1,101.992675,66.2347253,0,40200,134,2.359412945,1,NA,7586.073373,7395,5052,10917,6410232,1524.686933,0.118954922,1.057879449,0,0,2.359412945,2.359412945,0,1,17.48871048,14.82462875,1,1,3.544907702,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0087,1,PA2_t1000_5_2022nov22_0073_1,40.52695755,5100,1,NA,NA,NA,90,1.5,1.416666667,1000,PA2_t1000_5_2022nov22_3
Track_93: ID50458 → ID34936,93,1,2,6300,9.315225308,0.609416039,50458,34936,13.75185225,34936,34936,2253,204.8122261,131.6048435,0,40200,134,3.932048156,1,NA,5947.430981,5784,4054,8461,13399562,899.8953996,-0.963986605,-353.8134232,0.045508071,0.045852205,6.117022758,2.570151399,0.240015014,2.38002429,48.57217251,29.30988965,0.710508088,0.980877879,4.205526936,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0085,1,PA2_t1000_5_2022nov22_0065_1,NA,5700,1,NA,NA,NA,105,1.75,1.583333333,1000,PA2_t1000_5_2022nov22_93
Track_298: ID51131 → ID51188,298,1,2,5400,0.363062197,0.332538511,51131,51188,90.20431347,34969,51188,-1,129.7555139,66.12470084,0,40800,136,2.652811506,1,NA,5840.038211,5752,4406,7947,6266361,761.7940416,-0.079382589,-1.322069208,0,0,2.652811506,2.652811506,0,1,22.10867206,16.66810628,1,1,3.544907702,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0071,2,PA2_t1000_5_2022nov22_0071_1,3.382471037,6000,2,NA,NA,NA,90,1.5,1.666666667,1000,PA2_t1000_5_2022nov22_298
Track_298: ID51128 → ID34864,298,1,2,5400,6.923037123,0.448685834,51128,34864,83.3367922,34864,34864,2440,129.2625032,55.726223,0,40800,136,4.085834894,1,NA,5580.219672,5579,4599,7271,13615736,533.438858,-0.963485203,-552.0428699,0.02052119,-0.166864122,6.854622765,2.554578833,1.454500892,2.683269225,52.44589473,31.53141172,0.662879414,0.963621985,4.353992393,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0091,1,PA2_t1000_5_2022nov22_0071_1,NA,6000,2,NA,NA,NA,90,1.5,1.666666667,1000,PA2_t1000_5_2022nov22_298
Track_310: ID50852 → ID34939,310,1,2,6300,6.941660345,0.572387795,50852,34939,17.83397171,34924,34939,1734,142.9952329,193.850562,0,41100,137,3.451956109,1,NA,7176.828539,7294,5126,9383,12473328,1075.137315,-0.953658058,-274.7369552,0.087114674,0.004160495,6.061255394,1.990783297,0.321517845,3.044658553,37.43522112,28.89838336,0.563304435,0.945894508,4.723167491,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0088,1,PA2_t1000_5_2022nov22_0070_1,10.72808044,5700,1,NA,NA,NA,105,1.75,1.583333333,1000,PA2_t1000_5_2022nov22_310
Track_93: ID34529 → ID49613,93,1,2,6300,3.014239755,0.45207983,34529,49613,96.5648997,34837,49613,-1,185.5990402,48.82641064,0,41100,137,2.652811506,1,NA,7519.058714,7529,5493,9661,8067950,1006.010491,0.084822195,1.16880459,0,0,2.652811506,2.652811506,0,1,22.10867206,16.66810628,1,1,3.544907702,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0067,2,PA2_t1000_5_2022nov22_0067_1,NA,6000,2,NA,NA,NA,105,1.75,1.666666667,1000,PA2_t1000_5_2022nov22_93
Track_310: ID34568 → ID34977,310,1,2,6600,0.552757254,0.212282513,34568,34977,31.60517077,34977,34977,1918,131.7981874,190.0125834,0,41400,138,3.630880923,1,NA,7288.087884,7513,4627,9411,14014993,1161.296211,-0.952507123,-251.7331105,0.031773915,0.013940104,5.516519895,2.458397608,0.551614093,2.243949423,41.41654674,26.75865842,0.72686721,0.978642258,4.157932102,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0070,2,PA2_t1000_5_2022nov22_0070_1,NA,5700,2,NA,NA,NA,110,1.833333333,1.583333333,1000,PA2_t1000_5_2022nov22_310
Track_93: ID49595 → ID34925,93,1,2,6600,5.253563505,0.682873423,49595,34925,83.83959225,34925,34925,2633,184.592099,39.53697966,0,41400,138,4.246156442,1,NA,6969.620258,6894,5035,10438,18371919,1210.444724,-0.95352422,-236.264893,0.053173913,-0.072308502,6.859471837,2.721731277,1.463276405,2.520260503,56.64242713,31.86642274,0.700946856,0.972833118,4.23411243,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0089,1,PA2_t1000_5_2022nov22_0067_1,16.7174601,6000,2,NA,NA,NA,110,1.833333333,1.666666667,1000,PA2_t1000_5_2022nov22_93
Track_93: ID49996 → ID34993,93,1,2,5700,7.150750192,0.609588332,49996,34993,139.8482761,34993,34993,2431,210.5495391,66.08876053,0,42000,140,4.079962631,1,NA,7022.416598,7015,4859,10292,17092562,1239.941707,-0.954756718,-239.0308426,0.038205386,-0.025695398,6.590040501,2.560609745,2.440811998,2.573621582,52.29524998,31.00566371,0.683581094,0.975707689,4.287557039,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0092,1,PA2_t1000_5_2022nov22_0074_1,0.484298072,5100,1,NA,NA,NA,95,1.583333333,1.416666667,1000,PA2_t1000_5_2022nov22_93
Track_311: ID52065 → ID52143,311,1,2,5400,12.37374713,1.071579304,52065,52143,43.12629257,35047,52143,-1,144.0831437,181.8826584,0,43800,146,2.359412945,1,NA,5759.776331,5665,4718,7418,4867011,707.1713132,-0.08310003,-1.47635297,0,0,2.359412945,2.359412945,0,1,17.48871048,14.82462875,1,1,3.544907702,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0095,1,PA2_t1000_5_2022nov22_0094_1,NA,0,2,NA,NA,NA,90,1.5,0,1000,PA2_t1000_5_2022nov22_311
Track_93: ID49792 → ID49871,93,1,2,4800,7.665388372,1.168142239,49792,49871,32.83893993,34930,49871,-1,160.4890133,45.40342742,0,44400,148,2.652811506,1,NA,6128.94315,5984,4850,8194,6576356,688.0439799,-0.019748418,-0.358917101,0,0,2.652811506,2.652811506,0,1,22.10867206,16.66810628,1,1,3.544907702,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0098,1,PA2_t1000_5_2022nov22_0077_1,NA,6300,2,NA,NA,NA,80,1.333333333,1.75,1000,PA2_t1000_5_2022nov22_93
Track_93: ID34817 → ID49817,93,1,2,4800,3.501722252,1.123695163,34817,49817,NA,NA,49817,-1,171.0513615,53.69193679,0,44400,148,2.652811506,1,NA,6833.21808,6914,5182,7998,7332043,627.2116146,0.028146168,0.596493333,0,0,2.652811506,2.652811506,0,1,22.10867206,16.66810628,1,1,3.544907702,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0077,2,PA2_t1000_5_2022nov22_0077_1,61.2135639,6300,2,NA,NA,NA,80,1.333333333,1.75,1000,PA2_t1000_5_2022nov22_93
Track_252: ID34782 → ID52375,252,1,2,5700,1.92375529,0.582227669,34782,52375,23.62234178,35001,52375,-1,41.56479624,126.9437777,0,44700,149,2.652811506,1,NA,7434.821062,7692,4643,9711,7977563,1299.806777,0.112944459,1.160949045,0,0,2.652811506,2.652811506,0,1,22.10867206,16.66810628,1,1,3.544907702,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0078,2,PA2_t1000_5_2022nov22_0078_1,6.399761135,5700,2,NA,NA,NA,95,1.583333333,1.583333333,1000,PA2_t1000_5_2022nov22_252
Track_252: ID51886 → ID35128,252,1,2,5700,5.402687513,0.358371194,51886,35128,22.38587105,35128,35128,2292,32.59379402,122.9224585,0,44700,149,3.96025702,1,NA,7046.38549,6953,4634,10219,16122130,1440.81035,-0.951629192,-192.4305359,-0.011054376,0.005856373,5.873618928,2.684176283,0.390707016,2.18823889,49.27159458,28.68345554,0.752564176,0.979255774,4.086327416,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0096,1,PA2_t1000_5_2022nov22_0078_1,NA,5700,1,NA,NA,NA,95,1.583333333,1.583333333,1000,PA2_t1000_5_2022nov22_252
Track_93: ID49743 → ID35155,93,1,2,6000,8.531297975,0.473871212,49743,35155,157.7191212,35175,35155,2417,202.2927619,49.9192752,0,45900,153,4.066087312,1,NA,6232.503523,6316,4833,7742,15039031,648.0220995,-0.960297994,-465.2606004,0.157213939,-0.097501063,6.682102432,2.581725678,2.760957691,2.588231,51.94015877,31.68600115,0.650097161,0.942773437,4.396588274,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0102,1,PA2_t1000_5_2022nov22_0086_1,33.4098375,5700,1,NA,NA,NA,100,1.666666667,1.583333333,1000,PA2_t1000_5_2022nov22_93
Track_93: ID34829 → ID50207,93,1,2,6000,2.488888439,0.691160287,34829,50207,125.8480667,34851,50207,-1,192.6161558,54.46210802,0,45900,153,2.359412945,1,NA,6206.804734,6205,4595,7353,5244750,498.7991276,-0.009860807,-0.247849805,0,0,2.359412945,2.359412945,0,1,17.48871048,14.82462875,1,1,3.544907702,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0086,2,PA2_t1000_5_2022nov22_0086_1,NA,5700,2,NA,NA,NA,100,1.666666667,1.583333333,1000,PA2_t1000_5_2022nov22_93
Track_117: ID50081 → ID35222,117,1,2,6600,10.99078934,0.547394205,50081,35222,6.641835209,35222,35222,2721,206.3273613,82.39795537,0,46200,154,4.312985043,1,NA,5838.937822,5707,4704,8827,15870233,722.0447274,-0.963665547,-428.9507745,0.12126888,-0.032028188,7.494326762,2.591810433,0.115921851,2.891541244,58.43940383,34.09836328,0.631609384,0.957510578,4.460470228,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0099,1,PA2_t1000_5_2022nov22_0084_1,NA,5400,1,NA,NA,NA,110,1.833333333,1.5,1000,PA2_t1000_5_2022nov22_117
Track_298: ID34883 → ID35202,298,1,2,5100,2.273723605,0.385747108,34883,35202,77.48485792,35202,35202,1896,130.3572379,53.88530842,0,46200,154,3.601518942,1,NA,6275.128232,6259,5068,7765,11891368,611.9064699,-0.960267989,-495.7006219,0.127138049,-0.016243687,5.24815999,2.654292599,1.352365408,1.97723491,40.74940569,26.06013668,0.754011145,0.978805893,4.082404646,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0091,2,PA2_t1000_5_2022nov22_0091_1,4.936500211,5400,2,NA,NA,NA,85,1.416666667,1.5,1000,PA2_t1000_5_2022nov22_298
Track_129: ID50645 → ID50681,129,1,2,6600,13.12102311,2.213683699,50645,50681,15.09266894,34898,50681,-1,207.8973308,111.7359522,0,46500,155,2.359412945,1,NA,5880.889941,5617,4670,7772,4969352,807.2505622,-0.088288873,-1.410955796,0,0,2.359412945,2.359412945,0,1,17.48871048,14.82462875,1,1,3.544907702,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0100,1,PA2_t1000_5_2022nov22_0082_1,17.25821633,6000,1,NA,NA,NA,110,1.833333333,1.666666667,1000,PA2_t1000_5_2022nov22_129
Track_298: ID34875 → ID35290,298,1,2,5400,5.041050065,0.379537544,34875,35290,78.40029199,35290,35290,2067,129.2150728,44.19730827,0,46500,155,3.76245014,1,NA,5691.046444,5567,4720,7229,11763393,594.8027899,-0.964012541,-512.6023869,0.020702008,-0.056443257,5.696662603,2.539486611,1.368342741,2.243233958,44.47248316,26.96607569,0.768538706,0.981710214,4.043636049,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0106,1,PA2_t1000_5_2022nov22_0091_1,NA,5400,1,NA,NA,NA,90,1.5,1.5,1000,PA2_t1000_5_2022nov22_298
Track_310: ID50894 → ID35260,310,1,2,5100,6.281772464,0.44687451,50894,35260,75.79163318,35260,35260,1299,135.4853147,199.3637309,0,46800,156,2.985899147,1,NA,7263.038373,7503,4551,9414,9463739,1272.441701,-0.953384009,-233.4766137,0.023982151,-0.009560858,3.974593802,2.290557136,1.322813071,1.735208321,28.00916372,20.30677698,0.853548116,0.986358469,3.836992304,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0109,1,PA2_t1000_5_2022nov22_0070_2,NA,6600,1,NA,NA,NA,85,1.416666667,1.833333333,1000,PA2_t1000_5_2022nov22_310
Track_93: ID49639 → ID49733,93,1,2,6300,9.328854892,4.707788545,49639,49733,NA,NA,49733,-1,184.816644,22.44498997,0,48000,160,2.066014383,1,NA,7766.342466,7677,5905,9448,5102487,835.8151673,0.090444361,1.541396148,0,0,2.066014383,2.066014383,0,1,13.40962256,12.98115122,1,1,3.544907702,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0110,1,PA2_t1000_5_2022nov22_0089_1,NA,6600,1,NA,NA,NA,105,1.75,1.833333333,1000,PA2_t1000_5_2022nov22_93
Track_93: ID49657 → ID49698,93,1,2,6600,2.838714268,2.838714268,49657,49698,NA,NA,49698,-1,186.6748349,36.89486913,0,48300,161,2.652811506,1,NA,7706.088537,7725,5649,9757,8268633,1044.955528,0.095501117,1.285765617,0,0,2.652811506,2.652811506,0,1,22.10867206,16.66810628,1,1,3.544907702,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0089,2,PA2_t1000_5_2022nov22_0089_1,NA,6600,2,NA,NA,NA,110,1.833333333,1.833333333,1000,PA2_t1000_5_2022nov22_93
Track_93: ID50471 → ID35359,93,1,2,8100,10.52525048,0.468783811,50471,35359,12.39025698,35359,35359,3131,219.889964,138.0522355,0,48600,162,4.639708455,1,NA,6300.512568,6046,4422,11249,19802511,1089.695909,-0.961878946,-291.7803733,0.311083007,0.09641816,8.360494678,2.628421798,0.216250702,3.180804041,67.62873376,36.33671841,0.643649911,0.970356647,4.418553068,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0104,1,PA2_t1000_5_2022nov22_0085_1,NA,6300,1,NA,NA,NA,135,2.25,1.75,1000,PA2_t1000_5_2022nov22_93
Track_311: ID52129 → ID52186,311,1,2,6300,4.495388235,4.495388235,52129,52186,NA,NA,52186,-1,145.1589384,186.3080867,0,50400,168,2.359412945,1,NA,6607.394083,6403,5504,8771,5583248,802.2791407,-0.05020754,-0.8707128,0,0,2.359412945,2.359412945,0,1,17.48871048,14.82462875,1,1,3.544907702,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0095,2,PA2_t1000_5_2022nov22_0095_1,20.80156135,5400,2,NA,NA,NA,105,1.75,1.5,1000,PA2_t1000_5_2022nov22_311
Track_311: ID52114 → ID35478,311,1,2,6300,9.019608764,0.594439552,52114,35478,22.32473122,35426,35478,2088,153.4587229,189.6121405,0,50400,168,3.785140311,1,NA,7048.505273,7032,5077,8885,14703182,893.6274642,-0.955348173,-337.514908,0.149547807,0.016018834,5.636560222,2.57026901,0.339092014,2.192984547,45.01050013,30.11938477,0.623492896,0.938523671,4.489409046,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0112,1,PA2_t1000_5_2022nov22_0095_1,NA,5400,1,NA,NA,NA,105,1.75,1.5,1000,PA2_t1000_5_2022nov22_311
Track_252: ID52354 → ID52428,252,1,2,6600,11.8276848,1.290812727,52354,52428,30.26832393,35317,52428,-1,15.36674967,118.9731168,0,51600,172,2.946210068,1,NA,7139.687738,7131,4775,10352,9374410,1514.565799,0.080794777,0.704792247,0,0,2.946210068,2.946210068,0,1,27.2695073,18.51158381,1,1,3.544907702,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0116,1,PA2_t1000_5_2022nov22_0096_1,7.882452877,5700,1,NA,NA,NA,110,1.833333333,1.583333333,1000,PA2_t1000_5_2022nov22_252
Track_93: ID49840 → ID35519,93,1,2,7200,7.211039286,1.03912544,49840,35519,40.85144439,35519,35519,1701,153.2591622,38.54788179,0,51900,173,3.417552856,1,NA,6039.903226,5887,4918,7584,10298035,659.6464825,-0.962995076,-476.5552738,-0.121073984,-0.080844692,5.528673291,2.169139858,0.712991954,2.548785995,36.6927577,26.38245961,0.662459989,0.951716439,4.355370502,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0113,1,PA2_t1000_5_2022nov22_0098_1,8.012504464,4800,1,NA,NA,NA,120,2,1.333333333,1000,PA2_t1000_5_2022nov22_93
Track_93: ID49855 → ID49913,93,1,2,7200,4.14618354,0.930714676,49855,49913,35.8216291,35292,49913,-1,162.6161528,49.58435693,0,51900,173,2.066014383,1,NA,6402.937595,6315,4556,8688,4206730,1009.955868,0.009197311,0.115555771,0,0,2.066014383,2.066014383,0,1,13.40962256,12.98115122,1,1,3.544907702,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0098,2,PA2_t1000_5_2022nov22_0098_1,NA,4800,2,NA,NA,NA,120,2,1.333333333,1000,PA2_t1000_5_2022nov22_93
Track_298: ID51199 → ID35551,298,1,2,6000,3.2754187,0.720678007,51199,35551,95.42497985,35551,35551,1059,134.0779844,46.84874612,0,52500,175,2.690856526,1,NA,8032.79017,8196,5158,10169,8498692,1019.118214,-0.948958455,-293.0861152,0.039399931,0.01145045,3.650088991,2.033960107,-1.476112039,1.794572558,22.74735771,18.57732168,0.828275125,0.990163934,3.895091129,2022nov22,PA2,PA2_2022nov22,PA2_t1000_5_2022nov22,TRUE,t1000,PA2_t1000,PA2_t1000_2022nov22,2022nov22_gob2150_5,TRUE,PA2_t1000_5_2022nov22_0120,1,PA2_t1000_5_2022nov22_0091_2,17.94012193,5100,1,NA,NA,NA,100,1.666666667,1.416666667,1000,PA2_t1000_5_2022nov22_298
