LABEL,TRACK_ID,N_PREDECESSORS,N_SUCCESSORS,minutes,FIRST,LAST,d1_id,d1_minutes,d2_id,d2_minutes,diff_minutes,mother_id,mother_minutes,daughter_id,daughter_minutes,date,strain,timepoint,strain_timepoint,complete_id,id_file
Track_4: ID2210 → ID2383,4,1,2,85.0,2210,2383,10487,85,10470,80,5,10487,85,10470,80,2023jan20,PA3,t600,PA3_t600,PA3_t600_1_2023jan20,2023jan20_gob1409_1
Track_4: ID2216 → ID2270,4,1,2,80.0,2216,2270,2400,70,10875,70,0,2400,70,10875,70,2023jan20,PA3,t600,PA3_t600,PA3_t600_1_2023jan20,2023jan20_gob1409_1
Track_135: ID2331 → ID2559,135,1,2,80.0,2331,2559,6855,90,2721,90,0,2721,90,6855,90,2023jan20,PA3,t600,PA3_t600,PA3_t600_1_2023jan20,2023jan20_gob1409_1
Track_240: ID2342 → ID2580,240,1,2,90.0,2342,2580,2577,95,11537,95,0,2577,95,11537,95,2023jan20,PA3,t600,PA3_t600,PA3_t600_1_2023jan20,2023jan20_gob1409_1
Track_135: ID2379 → ID2783,135,1,2,85.0,2379,2783,2759,80,6836,75,5,2759,80,6836,75,2023jan20,PA3,t600,PA3_t600,PA3_t600_1_2023jan20,2023jan20_gob1409_1
Track_4: ID2400 → ID2715,4,1,2,70.0,2400,2715,2495,80,10957,75,5,2495,80,10957,75,2023jan20,PA3,t600,PA3_t600,PA3_t600_1_2023jan20,2023jan20_gob1409_1
Track_223: ID2426 → ID2675,223,1,2,85.0,2426,2675,11820,80,2819,80,0,2819,80,11820,80,2023jan20,PA3,t600,PA3_t600,PA3_t600_1_2023jan20,2023jan20_gob1409_1
Track_4: ID2489 → ID3060,4,1,2,80.0,2489,3060,2876,75,10901,80,5,2876,75,10901,80,2023jan20,PA3,t600,PA3_t600,PA3_t600_1_2023jan20,2023jan20_gob1409_1
Track_135: ID2619 → ID2779,135,1,2,80.0,2619,2779,9949,70,2539,70,0,2539,70,9949,70,2023jan20,PA3,t600,PA3_t600,PA3_t600_1_2023jan20,2023jan20_gob1409_1
Track_135: ID2759 → ID3280,135,1,2,80.0,2759,3280,13223,75,3518,80,5,3518,80,13223,75,2023jan20,PA3,t600,PA3_t600,PA3_t600_1_2023jan20,2023jan20_gob1409_1
Track_135: ID2760 → ID3575,135,1,2,85.0,2760,3575,3211,80,6883,80,0,3211,80,6883,80,2023jan20,PA3,t600,PA3_t600,PA3_t600_1_2023jan20,2023jan20_gob1409_1
Track_4: ID2876 → ID3271,4,1,2,75.0,2876,3271,10920,105,3356,80,25,3356,80,10920,105,2023jan20,PA3,t600,PA3_t600,PA3_t600_1_2023jan20,2023jan20_gob1409_1
Track_4: ID2877 → ID12191,4,1,2,70.0,2877,12191,3283,70,12137,65,5,3283,70,12137,65,2023jan20,PA3,t600,PA3_t600,PA3_t600_1_2023jan20,2023jan20_gob1409_1
Track_135: ID3212 → ID4444,135,1,2,85.0,3212,4444,6908,80,3619,75,5,3619,75,6908,80,2023jan20,PA3,t600,PA3_t600,PA3_t600_1_2023jan20,2023jan20_gob1409_1
Track_4: ID3479 → ID3922,4,1,2,85.0,3479,3922,10559,80,13216,85,5,13216,85,10559,80,2023jan20,PA3,t600,PA3_t600,PA3_t600_1_2023jan20,2023jan20_gob1409_1
Track_135: ID3619 → ID4129,135,1,2,75.0,3619,4129,7485,80,4736,80,0,4736,80,7485,80,2023jan20,PA3,t600,PA3_t600,PA3_t600_1_2023jan20,2023jan20_gob1409_1
Track_135: ID3853 → ID4725,135,1,2,85.0,3853,4725,4336,90,6949,85,5,4336,90,6949,85,2023jan20,PA3,t600,PA3_t600,PA3_t600_1_2023jan20,2023jan20_gob1409_1
Track_135: ID3856 → ID4731,135,1,2,85.0,3856,4731,4342,90,6942,90,0,4342,90,6942,90,2023jan20,PA3,t600,PA3_t600,PA3_t600_1_2023jan20,2023jan20_gob1409_1
Track_135: ID4342 → ID5095,135,1,2,90.0,4342,5095,6976,85,5472,75,10,5472,75,6976,85,2023jan20,PA3,t600,PA3_t600,PA3_t600_1_2023jan20,2023jan20_gob1409_1
Track_135: ID4481 → ID4738,135,1,2,85.0,4481,4738,6933,80,4224,80,0,4224,80,6933,80,2023jan20,PA3,t600,PA3_t600,PA3_t600_1_2023jan20,2023jan20_gob1409_1
Track_135: ID4737 → ID4789,135,1,2,75.0,4737,4789,7046,90,4867,85,5,4867,85,7046,90,2023jan20,PA3,t600,PA3_t600,PA3_t600_1_2023jan20,2023jan20_gob1409_1
Track_135: ID6753 → ID2232,135,1,2,90.0,6753,2232,6788,85,2161,80,5,2161,80,6788,85,2023jan20,PA3,t600,PA3_t600,PA3_t600_1_2023jan20,2023jan20_gob1409_1
Track_135: ID6788 → ID2332,135,1,2,85.0,6788,2332,6810,85,2379,85,0,2379,85,6810,85,2023jan20,PA3,t600,PA3_t600,PA3_t600_1_2023jan20,2023jan20_gob1409_1
Track_135: ID6810 → ID2786,135,1,2,85.0,6810,2786,2760,85,6828,85,0,2760,85,6828,85,2023jan20,PA3,t600,PA3_t600,PA3_t600_1_2023jan20,2023jan20_gob1409_1
Track_135: ID6828 → ID3625,135,1,2,85.0,6828,3625,6874,90,3212,85,5,3212,85,6874,90,2023jan20,PA3,t600,PA3_t600,PA3_t600_1_2023jan20,2023jan20_gob1409_1
Track_135: ID6836 → ID3026,135,1,2,75.0,6836,3026,6892,90,3306,95,5,3306,95,6892,90,2023jan20,PA3,t600,PA3_t600,PA3_t600_1_2023jan20,2023jan20_gob1409_1
Track_135: ID6874 → ID3622,135,1,2,90.0,6874,3622,3856,85,3853,85,0,3853,85,3856,85,2023jan20,PA3,t600,PA3_t600,PA3_t600_1_2023jan20,2023jan20_gob1409_1
Track_135: ID6883 → ID4326,135,1,2,80.0,6883,4326,4481,85,6901,85,0,4481,85,6901,85,2023jan20,PA3,t600,PA3_t600,PA3_t600_1_2023jan20,2023jan20_gob1409_1
Track_135: ID6901 → ID4742,135,1,2,85.0,6901,4742,4235,85,6924,85,0,4235,85,6924,85,2023jan20,PA3,t600,PA3_t600,PA3_t600_1_2023jan20,2023jan20_gob1409_1
Track_135: ID6924 → ID4964,135,1,2,85.0,6924,4964,7060,100,5015,100,0,5015,100,7060,100,2023jan20,PA3,t600,PA3_t600,PA3_t600_1_2023jan20,2023jan20_gob1409_1
Track_135: ID6933 → ID5530,135,1,2,80.0,6933,5530,4947,95,7035,95,0,4947,95,7035,95,2023jan20,PA3,t600,PA3_t600,PA3_t600_1_2023jan20,2023jan20_gob1409_1
Track_135: ID7485 → ID4863,135,1,2,80.0,7485,4863,5513,75,5496,75,0,5496,75,5513,75,2023jan20,PA3,t600,PA3_t600,PA3_t600_1_2023jan20,2023jan20_gob1409_1
Track_135: ID9926 → ID2510,135,1,2,75.0,9926,2510,2795,85,9883,85,0,2795,85,9883,85,2023jan20,PA3,t600,PA3_t600,PA3_t600_1_2023jan20,2023jan20_gob1409_1
Track_115: ID24842 → ID24882,115,0,2,95.0,24842,24882,63425,110,24938,110,0,24938,110,63425,110,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_112: ID24843 → ID24877,112,0,2,90.0,24843,24877,24901,95,63439,95,0,24901,95,63439,95,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_294: ID24851 → ID24885,294,0,2,90.0,24851,24885,24906,95,66178,90,5,24906,95,66178,90,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_216: ID24855 → ID24898,216,0,2,90.0,24855,24898,24910,95,65456,115,20,24910,95,65456,115,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_340: ID26766 → ID27162,340,0,2,65.0,26766,27162,66795,120,27197,120,0,27197,120,66795,120,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_112: ID24901 → ID25065,112,1,2,95.0,24901,25065,25070,95,64245,95,0,25070,95,64245,95,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_294: ID24906 → ID25154,294,1,2,95.0,24906,25154,66204,95,25181,95,0,25181,95,66204,95,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_216: ID24910 → ID25252,216,1,2,95.0,24910,25252,25269,120,65471,120,0,25269,120,65471,120,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_115: ID24938 → ID25084,115,1,2,110.0,24938,25084,63452,115,25103,110,5,25103,110,63452,115,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_112: ID25552 → ID64927,112,1,2,105.0,25552,64927,64904,90,64919,95,5,64919,95,64904,90,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_112: ID25657 → ID25853,112,1,2,95.0,25657,25853,64838,100,25840,95,5,25840,95,64838,100,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_294: ID25725 → ID66465,294,1,2,100.0,25725,66465,66457,95,66434,95,0,66457,95,66434,95,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_294: ID25879 → ID26358,294,1,2,100.0,25879,26358,26809,95,66273,100,5,26809,95,66273,100,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_216: ID25981 → ID26936,216,1,2,95.0,25981,26936,65547,95,26961,90,5,26961,90,65547,95,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_115: ID26136 → ID26596,115,1,2,100.0,26136,26596,26628,100,63586,95,5,26628,100,63586,95,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_112: ID26210 → ID64646,112,1,2,115.0,26210,64646,64640,95,64585,90,5,64640,95,64585,90,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_294: ID26611 → ID27573,294,1,2,95.0,26611,27573,27449,95,66968,85,10,27449,95,66968,85,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_216: ID26961 → ID27117,216,1,2,90.0,26961,27117,65565,100,27563,100,0,27563,100,65565,100,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_115: ID27389 → ID28159,115,1,2,95.0,27389,28159,64109,85,28404,90,5,28404,90,64109,85,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_112: ID63439 → ID25090,112,1,2,95.0,63439,25090,25105,110,64256,110,0,25105,110,64256,110,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_115: ID63452 → ID25420,115,1,2,115.0,63452,25420,25651,100,63479,100,0,25651,100,63479,100,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_115: ID63479 → ID26087,115,1,2,100.0,63479,26087,63536,100,26136,100,0,26136,100,63536,100,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_115: ID63536 → ID26588,115,1,2,100.0,63536,26588,63573,115,26619,110,5,26619,110,63573,115,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_115: ID64011 → ID26590,115,1,2,95.0,64011,26590,64048,110,64029,105,5,64048,110,64029,105,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_115: ID64029 → ID27509,115,1,2,105.0,64029,27509,64063,95,27389,95,0,27389,95,64063,95,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_115: ID64063 → ID28140,115,1,2,95.0,64063,28140,28333,120,64076,125,5,28333,120,64076,125,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_112: ID64245 → ID25646,112,1,2,95.0,64245,25646,25552,105,64888,100,5,25552,105,64888,100,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_112: ID64265 → ID26118,112,1,2,125.0,64265,26118,64289,125,26210,115,10,26210,115,64289,125,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_112: ID64272 → ID26800,112,1,2,135.0,64272,26800,26204,105,64306,105,0,26204,105,64306,105,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_112: ID64289 → ID64461,112,1,2,125.0,64289,64461,64457,110,64448,120,10,64457,110,64448,120,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_112: ID64448 → ID27735,112,1,2,120.0,64448,27735,64493,120,28690,110,10,28690,110,64493,120,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_112: ID64457 → ID29042,112,1,2,110.0,64457,29042,27622,100,64472,100,0,27622,100,64472,100,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_112: ID64604 → ID28283,112,1,2,105.0,64604,28283,28756,105,64657,100,5,28756,105,64657,100,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_112: ID64904 → ID26492,112,1,2,90.0,64904,26492,26335,110,65040,115,5,26335,110,65040,115,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_112: ID64941 → ID26821,112,1,2,175.0,64941,26821,67793,95,26717,100,5,26717,100,67793,95,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_112: ID65040 → ID27071,112,1,2,115.0,65040,27071,65080,100,27377,95,5,27377,95,65080,100,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_216: ID65456 → ID25139,216,1,2,115.0,65456,25139,25178,105,25175,100,5,25175,100,25178,105,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_216: ID65471 → ID26001,216,1,2,120.0,65471,26001,25530,90,65485,90,0,25530,90,65485,90,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_216: ID65485 → ID25983,216,1,2,90.0,65485,25983,65526,90,25981,95,5,25981,95,65526,90,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_216: ID65513 → ID26978,216,1,2,95.0,65513,26978,65836,90,27027,90,0,27027,90,65836,90,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_216: ID65526 → ID26960,216,1,2,90.0,65526,26960,26957,110,65534,125,15,26957,110,65534,125,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_216: ID65534 → ID27218,216,1,2,125.0,65534,27218,65589,125,27276,110,15,27276,110,65589,125,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_216: ID65547 → ID27821,216,1,2,95.0,65547,27821,65558,110,27157,110,0,27157,110,65558,110,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_216: ID65589 → ID28731,216,1,2,125.0,65589,28731,65723,115,29409,100,15,29409,100,65723,115,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_216: ID65836 → ID27147,216,1,2,90.0,65836,27147,65862,105,27874,95,10,27874,95,65862,105,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_216: ID65862 → ID27858,216,1,2,105.0,65862,27858,27916,110,65878,110,0,27916,110,65878,110,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_294: ID66178 → ID25056,294,1,2,90.0,66178,25056,66923,95,25057,95,0,25057,95,66923,95,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_294: ID66204 → ID25794,294,1,2,95.0,66204,25794,66215,100,25762,90,10,25762,90,66215,100,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_294: ID66678 → ID28266,294,1,2,95.0,66678,28266,27475,90,27473,90,0,27473,90,27475,90,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_340: ID66795 → ID28079,340,1,2,120.0,66795,28079,28226,125,66809,125,0,28226,125,66809,125,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_294: ID66940 → ID25792,294,1,2,105.0,66940,25792,66956,155,25838,155,0,25838,155,66956,155,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_294: ID66956 → ID26751,294,1,2,155.0,66956,26751,26611,95,66965,95,0,26611,95,66965,95,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_294: ID67103 → ID26133,294,1,2,150.0,67103,26133,26447,85,67122,90,5,26447,85,67122,90,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_294: ID67200 → ID28832,294,1,2,110.0,67200,28832,67240,95,28385,95,0,28385,95,67240,95,2023jan26,PA5,t600,PA5_t600,PA5_t600_9_2023jan26,2023jan26_gob2350_9
Track_66: ID17605 → ID17597,66,0,2,45.0,17605,17597,17529,85,19985,85,0,17529,85,19985,85,2024oct30,grande,t0,grande_t0,grande_t0_6_2024oct30,2024oct30_gob8_6
Track_66: ID20000 → ID17863,66,1,2,105.0,20000,17863,20093,110,17879,115,5,17879,115,20093,110,2024oct30,grande,t0,grande_t0,grande_t0_6_2024oct30,2024oct30_gob8_6
Track_66: ID20045 → ID17993,66,1,2,105.0,20045,17993,18000,90,20127,95,5,18000,90,20127,95,2024oct30,grande,t0,grande_t0,grande_t0_6_2024oct30,2024oct30_gob8_6
Track_66: ID20127 → ID18496,66,1,2,95.0,20127,18496,20222,120,18250,130,10,18250,130,20222,120,2024oct30,grande,t0,grande_t0,grande_t0_6_2024oct30,2024oct30_gob8_6
Track_66: ID20222 → ID18705,66,1,2,120.0,20222,18705,18721,90,20263,90,0,18721,90,20263,90,2024oct30,grande,t0,grande_t0,grande_t0_6_2024oct30,2024oct30_gob8_6
Track_66: ID20263 → ID19050,66,1,2,90.0,20263,19050,20279,110,19122,115,5,19122,115,20279,110,2024oct30,grande,t0,grande_t0,grande_t0_6_2024oct30,2024oct30_gob8_6
Track_66: ID20279 → ID19435,66,1,2,110.0,20279,19435,19538,90,20312,95,5,19538,90,20312,95,2024oct30,grande,t0,grande_t0,grande_t0_6_2024oct30,2024oct30_gob8_6
Track_128: ID20567 → ID17737,128,1,2,125.0,20567,17737,20575,135,17777,115,20,17777,115,20575,135,2024oct30,grande,t0,grande_t0,grande_t0_6_2024oct30,2024oct30_gob8_6
Track_128: ID20590 → ID18240,128,1,2,100.0,20590,18240,20603,100,18326,90,10,18326,90,20603,100,2024oct30,grande,t0,grande_t0,grande_t0_6_2024oct30,2024oct30_gob8_6
Track_156: ID20677 → ID17677,156,1,2,100.0,20677,17677,17682,90,20705,95,5,17682,90,20705,95,2024oct30,grande,t0,grande_t0,grande_t0_6_2024oct30,2024oct30_gob8_6
Track_156: ID20705 → ID17852,156,1,2,95.0,20705,17852,20756,95,17875,110,15,17875,110,20756,95,2024oct30,grande,t0,grande_t0,grande_t0_6_2024oct30,2024oct30_gob8_6
Track_156: ID20756 → ID18036,156,1,2,95.0,20756,18036,20791,105,18009,105,0,18009,105,20791,105,2024oct30,grande,t0,grande_t0,grande_t0_6_2024oct30,2024oct30_gob8_6
Track_0: ID9665 → ID9666,0,0,2,5.0,9665,9666,9667,110,15633,110,0,9667,110,15633,110,2023jan12,PA4,t400,PA4_t400,PA4_t400_13_2023jan12,2023jan12_pa4-t400_13
Track_74: ID9668 → ID9669,74,0,2,5.0,9668,9669,9708,115,15779,115,0,9708,115,15779,115,2023jan12,PA4,t400,PA4_t400,PA4_t400_13_2023jan12,2023jan12_pa4-t400_13
Track_74: ID10255 → ID10648,74,1,2,95.0,10255,10648,10683,90,16090,85,5,10683,90,16090,85,2023jan12,PA4,t400,PA4_t400,PA4_t400_13_2023jan12,2023jan12_pa4-t400_13
Track_74: ID10420 → ID10570,74,1,2,110.0,10420,10570,10539,100,16330,100,0,10539,100,16330,100,2023jan12,PA4,t400,PA4_t400,PA4_t400_13_2023jan12,2023jan12_pa4-t400_13
Track_0: ID10542 → ID11665,0,1,2,110.0,10542,11665,11164,100,11161,100,0,11161,100,11164,100,2023jan12,PA4,t400,PA4_t400,PA4_t400_13_2023jan12,2023jan12_pa4-t400_13
Track_74: ID10549 → ID11177,74,1,2,100.0,10549,11177,16348,100,12095,95,5,12095,95,16348,100,2023jan12,PA4,t400,PA4_t400,PA4_t400_13_2023jan12,2023jan12_pa4-t400_13
Track_74: ID10695 → ID12250,74,1,2,95.0,10695,12250,16116,95,11210,100,5,11210,100,16116,95,2023jan12,PA4,t400,PA4_t400,PA4_t400_13_2023jan12,2023jan12_pa4-t400_13
Track_74: ID10703 → ID12291,74,1,2,95.0,10703,12291,16106,95,11214,95,0,11214,95,16106,95,2023jan12,PA4,t400,PA4_t400,PA4_t400_13_2023jan12,2023jan12_pa4-t400_13
Track_0: ID11164 → ID11812,0,1,2,100.0,11164,11812,11964,115,16994,120,5,11964,115,16994,120,2023jan12,PA4,t400,PA4_t400,PA4_t400_13_2023jan12,2023jan12_pa4-t400_13
Track_0: ID15633 → ID9736,0,1,2,110.0,15633,9736,16795,135,9746,125,10,9746,125,16795,135,2023jan12,PA4,t400,PA4_t400,PA4_t400_13_2023jan12,2023jan12_pa4-t400_13
Track_0: ID15669 → ID10401,0,1,2,100.0,15669,10401,16814,100,10152,100,0,10152,100,16814,100,2023jan12,PA4,t400,PA4_t400,PA4_t400_13_2023jan12,2023jan12_pa4-t400_13
Track_0: ID15677 → ID10405,0,1,2,145.0,15677,10405,17242,105,10436,70,35,10436,70,17242,105,2023jan12,PA4,t400,PA4_t400,PA4_t400_13_2023jan12,2023jan12_pa4-t400_13
Track_0: ID15709 → ID10791,0,1,2,140.0,15709,10791,17219,85,10839,90,5,10839,90,17219,85,2023jan12,PA4,t400,PA4_t400,PA4_t400_13_2023jan12,2023jan12_pa4-t400_13
Track_74: ID15779 → ID9822,74,1,2,115.0,15779,9822,9728,95,15924,100,5,9728,95,15924,100,2023jan12,PA4,t400,PA4_t400,PA4_t400_13_2023jan12,2023jan12_pa4-t400_13
Track_74: ID15792 → ID10132,74,1,2,145.0,15792,10132,15802,100,10156,100,0,10156,100,15802,100,2023jan12,PA4,t400,PA4_t400,PA4_t400_13_2023jan12,2023jan12_pa4-t400_13
Track_74: ID15802 → ID17152,74,1,2,100.0,15802,17152,17138,100,17117,100,0,17138,100,17117,100,2023jan12,PA4,t400,PA4_t400,PA4_t400_13_2023jan12,2023jan12_pa4-t400_13
Track_74: ID15816 → ID11092,74,1,2,90.0,15816,11092,15823,95,10706,90,5,10706,90,15823,95,2023jan12,PA4,t400,PA4_t400,PA4_t400_13_2023jan12,2023jan12_pa4-t400_13
Track_74: ID15870 → ID10569,74,1,2,90.0,15870,10569,15879,85,10322,90,5,10322,90,15879,85,2023jan12,PA4,t400,PA4_t400,PA4_t400_13_2023jan12,2023jan12_pa4-t400_13
Track_74: ID15924 → ID9926,74,1,2,100.0,15924,9926,15951,130,9923,120,10,9923,120,15951,130,2023jan12,PA4,t400,PA4_t400,PA4_t400_13_2023jan12,2023jan12_pa4-t400_13
Track_74: ID15933 → ID10403,74,1,2,100.0,15933,10403,15961,110,10420,110,0,10420,110,15961,110,2023jan12,PA4,t400,PA4_t400,PA4_t400_13_2023jan12,2023jan12_pa4-t400_13
Track_74: ID15951 → ID10363,74,1,2,130.0,15951,10363,10365,100,15990,100,0,10365,100,15990,100,2023jan12,PA4,t400,PA4_t400,PA4_t400_13_2023jan12,2023jan12_pa4-t400_13
Track_74: ID15961 → ID10579,74,1,2,110.0,15961,10579,10549,100,16323,110,10,10549,100,16323,110,2023jan12,PA4,t400,PA4_t400,PA4_t400_13_2023jan12,2023jan12_pa4-t400_13
Track_74: ID15982 → ID10658,74,1,2,95.0,15982,10658,10695,95,10703,95,0,10695,95,10703,95,2023jan12,PA4,t400,PA4_t400,PA4_t400_13_2023jan12,2023jan12_pa4-t400_13
Track_74: ID15990 → ID10752,74,1,2,100.0,15990,10752,16071,120,11157,120,0,11157,120,16071,120,2023jan12,PA4,t400,PA4_t400,PA4_t400_13_2023jan12,2023jan12_pa4-t400_13
Track_74: ID16080 → ID11390,74,1,2,100.0,16080,11390,16225,100,11406,95,5,11406,95,16225,100,2023jan12,PA4,t400,PA4_t400,PA4_t400_13_2023jan12,2023jan12_pa4-t400_13
Track_74: ID16106 → ID11912,74,1,2,95.0,16106,11912,16142,100,11934,110,10,11934,110,16142,100,2023jan12,PA4,t400,PA4_t400,PA4_t400_13_2023jan12,2023jan12_pa4-t400_13
Track_74: ID16116 → ID11918,74,1,2,95.0,16116,11918,16158,100,11972,100,0,11972,100,16158,100,2023jan12,PA4,t400,PA4_t400,PA4_t400_13_2023jan12,2023jan12_pa4-t400_13
Track_74: ID16323 → ID11200,74,1,2,110.0,16323,11200,11257,100,11260,105,5,11257,100,11260,105,2023jan12,PA4,t400,PA4_t400,PA4_t400_13_2023jan12,2023jan12_pa4-t400_13
Track_0: ID16814 → ID10512,0,1,2,100.0,16814,10512,10537,105,10542,110,5,10537,105,10542,110,2023jan12,PA4,t400,PA4_t400,PA4_t400_13_2023jan12,2023jan12_pa4-t400_13
Track_0: ID9667 → ID9739,0,1,2,110.0,9667,9739,15652,105,9789,105,0,9789,105,15652,105,2023jan12,PA4,t400,PA4_t400,PA4_t400_13_2023jan12,2023jan12_pa4-t400_13
Track_74: ID9708 → ID9801,74,1,2,115.0,9708,9801,9727,150,15792,145,5,9727,150,15792,145,2023jan12,PA4,t400,PA4_t400,PA4_t400_13_2023jan12,2023jan12_pa4-t400_13
Track_74: ID9728 → ID9915,74,1,2,95.0,9728,9915,9922,100,15933,100,0,9922,100,15933,100,2023jan12,PA4,t400,PA4_t400,PA4_t400_13_2023jan12,2023jan12_pa4-t400_13
Track_0: ID9746 → ID9941,0,1,2,125.0,9746,9941,15688,95,9867,95,0,9867,95,15688,95,2023jan12,PA4,t400,PA4_t400,PA4_t400_13_2023jan12,2023jan12_pa4-t400_13
Track_0: ID9789 → ID9912,0,1,2,105.0,9789,9912,15669,100,9906,105,5,9906,105,15669,100,2023jan12,PA4,t400,PA4_t400,PA4_t400_13_2023jan12,2023jan12_pa4-t400_13
Track_74: ID9922 → ID10399,74,1,2,100.0,9922,10399,15970,95,10416,95,0,10416,95,15970,95,2023jan12,PA4,t400,PA4_t400,PA4_t400_13_2023jan12,2023jan12_pa4-t400_13
Track_74: ID9923 → ID10271,74,1,2,120.0,9923,10271,15982,95,10255,95,0,10255,95,15982,95,2023jan12,PA4,t400,PA4_t400,PA4_t400_13_2023jan12,2023jan12_pa4-t400_13
